906.42,286,20FMA059CL,3294417,LENOVO Thinkpad T460 14IN i5 1TB HDD 4G W10PD,LENOVO
19.60,16,KCP313NS8/4,3141438,KINGSTON 4GB DDR3-1333MHz Single Rank,KINGSTON
2244.40,1,N4V43AA,3274757,"HP 34-a001la  34"" NT  Core i7-6700T  16GB  2G  2TB  Win 10 34"" NT",HP
19.04,40,KVR24N17S8/4,3299977,KINGSTON 4GB DDR4-2400MHz Non ECC CL 17 DIMM 1Rx8,KINGSTON
38.01,11,NSF-00023,3268452,MICROSOFT BAD BOX Wirelss Controllr Black,MICROSOFT
104.40,61,D9L18A,3212760,HP OFFICEJET PRO 8710 E-ALL-IN-ONE,HP
154.81,2,DIR-880L,2647751,D-LINK DIR-880L WIRELESS AC1900 GIGABIT ROUTER (NBN READY),D-LINK
89.66,4,AP8706S,1234109,"APC - SCHNEIDER POWER CORD KIT (6 EA), LOCKING, C13 TO C14, 1.8M",APC - SCHNEIDER
62.61,160,16M38A-B,3149090,"LG MONITOR LED 16M38A-B 15,6IN,1366x768 VGA, WIDE 16:9, PANEL TN",
4920.05,1,850367-S01,3339212,HPE DL360 Gen9 E5 2690v4 SFF US Svr S B,HPE
682.05,9,V11H686020,3155737,EPSON PowerLiteWXGA Resolucion; 10000:1 Contraste; HDMI; Wifi Opcional,EPSON
3885.52,13,840068-S05,3317471,HPE DL380 Gen9 E5 2640v4 16G 8SFF Svr,HPE
37.00,8,DIR-905L,3084303,D-LINK BAD BOX-DIR-905L Wireless N300 Cloud,D-LINK
359.77,10,ZBOX-MI543NANO-U,3347454,ZOTAC ZBOX NANO CORE I5 6200U 2X DDR3L SODIMM DISPLAY PORT HDMI 1 X 2 5INCH SATA 6GB s WIFI 802 11ac BLUETOOTH 4 0 GIGALAN 2X USB 3 1 TYPE C 2...,ZOTAC
1539.29,141,20FCA06NCL,3229725,LENOVO NoteBook TP X1C i7 256SSD 8G W10PD,LENOVO
4312.64,1,EX4200-24F-DC,3095803,JUNIPER BAD BOX-EX4200 24PT 1000BASEX SFP+190W,JUNIPER
563.36,48,100J0A05DCS,3229757,LENOVO TINY M700 I3 6100T 4GB 500GB 3 YEAR ON SITE,LENOVO
198.78,1,25UM58-P,3149107,LG MONITOR LED 25UM58-P 25IN 2560x1080 VGA-HDMI ULTRAWIDE 21:9 PANEL IPS,
1261.16,57,20FMA058CL,3294416,LENOVO Thinkpad T460 14IN i7 1TB HDD 4G W10PD,LENOVO
206.99,1,9700-MSCR,1789171,HONEYWELL 9700 Magnetic Stripe and Smart Card reader module. Snap fits onto bottom of Dolphin 9700 terminal. Includes demo application and Qui...,HONEYWELL
121.84,20,9540B020,3322973,CANON LASER MULTIFUNCTIONAL MF 226DN,CANON
415.63,11,SURT1000XLI,3302206,APC - SCHNEIDER SMART-UPS RT 1000VA 230V,APC - SCHNEIDER
76.55,150,BR550GI,3300173,APC - SCHNEIDER Back-UPS Pro 330 Watts/550VA Input 230V/Output 230V,APC - SCHNEIDER
169.98,12,430-0801,2917423,"DELL Intel Gigabit ET NIC,Dual Port, Copper, PCIe-4",DELL
546.12,1,WS-C2960C-8TC-L,3095915,"CISCO BAD BOX-Catalyst 2960C Switch 8 FE, Lan",CISCO
1330.67,2,834607-001,3317470,HPE ML150 Gen9 E5 2609v4 Base US Svr,HPE
434.60,43,84V74,3257200,DELL INSPIRON 5459 i5-6200U 4GB 1TB Ubuntu 14.04 14 Integrated,DELL
1456.03,1,L745I7BS825W7P3W,3269078,DELL BAD BOX Latitud 7450 I7 5600U 8GB 256SSD 14in,DELL
610.54,11,V11H723021,3347125,EPSON POWERLITE X36+ 3600 L MENES,EPSON
101.83,13,9492B004,3050846,CANON MAXIFY MB5310,CANON
407.74,2,DCS-6113,1788588,D-LINK Full HD Day & Night Dome Network Camera,D-LINK
42.18,2,3QT-00007,3095653,MICROSOFT BAD BOX-Xbox One- Sunset Replen,MICROSOFT
565.60,9,00MJ129,2775883,LENOVO 4 TB 7 200 rpm 6 Gb SAS NL 3.5 Inch HDD,LENOVO
2809.08,4,SURT10000XLI,3302205,APC - SCHNEIDER SMART-UPS RT 10000VA 230V,APC - SCHNEIDER
222.69,16,400-ADYQ,2917422,DELL Kit - 1TB 7.2k RPM SATA 3Gbps 2.5in Cabled Hard Drive,DELL
127.48,10,WD40EZRZ,3017539,WESTERN DIGITAL 4TB Blue 64MB 3.5IN SATA 6GB/S 5400RPM,WESTERN DIGITAL
431.15,1,XG2701,3237979,"VIEWSONIC XG2701 LED 27IN Full HD 1080p Gaming LED Monitor, 144Hz Refresh rate with 1ms response time and variable refresh rate technology, Er...",VIEWSONIC
754.27,5,IO3459_I5T81TBW10S,3257192,DELL INSPIRON 3459 i5-6200U 8GB 1TB W10 23.8,DELL
1070.44,131,T6F03LT,3161818,HP 640 i7 4GB 500GB DVDRW 14in W10&7P 1-1-0,
335.41,53,80T60037CL,3292850,LENOVO IdeaPad 110-14IBR PENTIUM N3710 4/1TB W10,LENOVO
138.03,21,24MP58VQ-P,3149105,"LG MONITOR LED 24MP58VQ-P 23,8IN 1920X1080 VGA-HDMI WIDE 16:9 PANEL IPS",
355.17,35,BX80662I76700K,2978874,INTEL CORE i7-6700K 4.0GHZ SOCKET LGA1151 8MB CACHE UNLOCKED BOXED PROCESSOR - WITHOUT HEATSINK/FAN,INTEL
333.45,5,XG2401,3237978,VIEWSONIC XG2401 24IN LED HDMI/DISPLAYPORT (16:9) 1920X1080 SPEAKERS HEIGHT ADJUST STAND VESA (FREESYNC GAMING),VIEWSONIC
175.57,121,SSDSC2KW480H6X1,3237446,INTEL SSD 540S SERIES 480GB 2.5IN SATA 6GB/S 16NM TLC SINGLE PACK,INTEL
283.63,79,SSDSC2KW010X6X1,3236911,INTEL SSD 540S SERIES 1TB 2.5IN SATA 6GB/S 16NM TLC SINGLE PACK,INTEL
45.08,825,WD10EZEX,1994862,WESTERN DIGITAL 1TB BLUE 64MB - CAVIAR 3.5IN SATA 6GB/s 7200RPM,WESTERN DIGITAL
42.98,1013,WD5000AZLX,3075056,WESTERN DIGITAL 500GB BLUE SATA 6GB/S 7200RPM 32MB 3.5IN,WESTERN DIGITAL
176.58,29,6PC-00025,2372892,MICROSOFT GGK-Win Pro 7 32-bit/x64 Spanish Legalization DSP OEI DVD,MICROSOFT
26.20,325,5830,1190715,GENERICOS GABINETE CLIO FUENTE DE 650W 24 PINES 2 SATA POWER USB 3 BAHIAS,GENERICOS
17.71,180,8745B005,2590161,CANON PIXMA IP 2810,
30.53,464,VPN S-602/CR,2503560,GENERICOS GABINETE CLIO SLIM S602 500W C/LECTOR SD,GENERICOS
27.35,24,AIR-ANT2524DW-R=,1987990,CISCO 2.4 GHz 2 dBi/5 GHz 4 dBi Dipole Ant. W,CISCO
105.49,22,8747B004,2644110,CANON Pixma IX-6810 A3+,CANON
11.14,181,ATX650,1190716,GENERICOS FUENTE DE PODER CLIO 650W 20-24 PINES 2 SATA CON CABLE POWER,GENERICOS
63.16,27,6219B004,2374407,Canon Pixma IP-7210,
51.56,60,0014C005,3050845,CANON PIXMA E-481 WIFI FAX ADF,CANON
100.73,6,0011C001,3053719,CANON SELPHY CP1000,
250.69,33,C31CA85084,2021696,EPSON TM-T88V-084 serial Interface & USB,EPSON
28.76,376,S602 BS,2568620,GENERICOS Gabinete Clio Slim 500W 24Pines sin cardreader MATX,GENERICOS
23.06,117,K7T3V / 332-1842,2797102,DELL Mochila Urban 2.0,DELL
32.36,212,HL-1202,2902291,Brother HL-1202 laser printer,
162.11,75,DCPT500W,2988884,BROTHER DCPT500W INKJET COLOUR MFC PRINTER,BROTHER
225.90,10,C11CE53303,3020978,EPSON Multifuncional de Tanque de Tinta L565 WIFI - Ethernet,EPSON
111.58,27,MFC-J200,2609588,BROTHER MFC-J200 INKJET,
151.80,178,CF456A,2737511,HP LASERJET PRO MONO SFP M201DW,
31.40,72,PTH105,2403236,BROTHER PTH105 Label Printer,BROTHER
140.59,147,DCPT300,2988883,BROTHER DCPT300 INKJET COLOUR MFC PRINTER,BROTHER
22.98,192,89-206-KE2100,2767572,ECS M/B AMD KAM1-I S/V/L MINI-ITX (AM1) ESSENTIALS 2X DDR3 1600mhz PCIEXPRESS X16 MINI PCI EXPRESS X1 SLOT GIGALAN,ECS
1.82,90,ERC-32B,2328271,"EPSON TM-U675, TM-H6000",EPSON
10.33,49,T673620-AL,2360616,EPSON Tanque de Tinta L800 - Light Magenta Ink,EPSON
2.46,27,ML-HDMI-HDMI,3029297,MOVIL LOGIC ASIA LTDA. CABLE HDMI A HDMI 1.8 MTS,MOVIL LOGIC ASIA LTDA.
15.15,57,ATX500W-S,1670254,GENERICOS FUENTE DE PODER CLIO SLIM 500W 20 - 4 PINES PARA GABINETE S601 - S602 - S603,GENERICOS
38.11,82,S101 B,2584891,GENERICOS Gabinete Clio Ultra Mini-ITX Fuente 500W Incluye Card Reader y soporte VESA,GENERICOS
69.20,4,AIR-PWRINJ5=,2381242,CISCO Power Injector (802.3af) for AP 1600 2,CISCO
30.09,15,J9661A,1592485,HPE HP 1410-8 SWITCH(10/100),HPE
82.29,1667,LS19D300HY/ZS,3049068,SAMSUNG MON LED 18.5in 1366x768 VGA-HDMI,SAMSUNG
26.15,261,6802,1190717,GENERICOS GABINETE CLIO FUENTE DE 650W 24 PINES 2 SATA POWER USB 2 BAHIAS,GENERICOS
141.72,23,K7X00A,3030269,HP DJ UIA 2529,HP
192.44,1,HL-3150CDN,2441566,BROTHER Bro HL-3150CDN Colour LED Printer,BROTHER
147.94,10,C11CA56204,2838694,EPSON Impresora Fotografica PICTUREMATE PM225,EPSON
109.42,1,6500-BTEC,2895562,HONEYWELL DOLPHIN 6500 3300 BATTERY KITBATTERY AND DOOR,HONEYWELL
453.31,7,9126B033,2774079,CANON EOS REBEL T5 PREMIUM KIT,CANON
3799.59,4,7800V_DNC,3012133,XEROX LASER COLOR 7800V_DNC,XEROX
,2,784603-B21,2956241,IBM HP ML150 Gen9 Slim ODD Enablement Kit,IBM
205.05,1,CRD9000-111SES,1522844,ZEBRA SPC STD KIT SINGLE SLOT CRADLE KIT ES INTL,ZEBRA
77.55,4,DAP-1665,2959986,EPSON Wireless AC1200 Dual Band Access Point,EPSON
778.81,2,8580_DNC,3012729,XEROX COLORQUBE 8580_DNC,XEROX
302.76,5,C12C824352,1038715,"EPSON 10/100 BaseTX Internal Print Server For Epson LQ590, LQ680, LQ2090, LQ2190, DFX9000 & DLQ3500",EPSON
42.37,74,C11CE61303,3085988,EPSON Multifuncional Expression XP 231,EPSON
433.36,1,DGS-1510-28X,2959989,EPSON DGS-1510 SERIES STACKABLE SMART MANAG,EPSON
9.70,180,MLC-HP,3029299,MOVIL LOGIC ASIA LTDA. CARGAD LAPTOP19V 4.7A 90W,MOVIL LOGIC ASIA LTDA.
2197.01,2,J9729A,2373564,HPE HP 2920-48G-PoE+ SWITCH (10/100/1000),HPE
341.43,1,3635MFPV_SED,3095652,XEROX BAD BOX-WC 3635MFPV_SED,XEROX
4940.78,1,7800V_GXC,3012134,XEROX 7800V_GXC,XEROX
912.55,13,JD092B,1165983,HPE X130 10G SFP+ LC SR Transceiver,HPE
7890.00,2,7855V_T,3009466,XEROX MULT. COLOR 7855V_T,XEROX
64.07,1,FAX-575,1188648,BROTHER FAX 575 PAPEL COMUN 512 KB . 50 HJS.,BROTHER
150.23,4,00KA094,2795164,IBM System x 550W High Efficiency Platinum AC Power Supply,IBM
702.46,1,G5R08UA,3066639,HP mp9D/i54570T/128p/4X/48K,HP
130.26,4,33338085,2864382,"DELL Ergotron Neo-Flex, sc lift stand, secure clamp-base",DELL
14.42,2,AIR-ANT4941,1000702,"CISCO 2.4 GHz,2.2 dBi Dipole Ant. Black w/RP-T",CISCO
598.83,10,70A40048CB,2864424,IBM Server TS TS140 E31226V3 4G 1TB RAID,IBM
1635.31,1,AF620A,1059985,HPE 1X1EX8 KVM IP CONSOLE SWITCH G2 WITH VIRTUAL MEDIA COMMON ACCESS CARD SOFTWARE,HPE
41.01,18,KTT-S3C/4G,1990562,KINGSTON 4GB 1600MHz Module,KINGSTON
16.04,1,CA4000,3128022,MOTOROLA POWER CABLE ADAPTER CPC CONNPWR,MOTOROLA
649.00,171,C8N26AV,3130111,HP CTO HP 800 SFF 16GB 500GB W10 DVD 3-3-3,HP
300.95,5,DES-3200-28,2959987,EPSON DES-3200 SERIES XSTACK FAST ETHERNET,EPSON
1813.70,1,P351I7GS81TW7P3W,3315636,DELL PRECISION i7-6700HQ 16GB 256GB SSD W7Pro 15.6in AMD 2GB,DELL
400.00,3,5C7-00145,3241265,MICROSOFT BAD BOX- Xbox one Console 500GB + Lego,MICROSOFT
47.94,5,9009792,1862279,PSION MOUNT MAG NARROW BAND SMA 12 CABLE,PSION
625.05,1,DES-3200-28P,2959988,EPSON XSTACK MANAGED 24 PORT SWITCH,EPSON
50.47,7,GM-500,3316527,"GENERICOS GAMEMAX GM-500 ATX 500W MODULAR 80 PLUS BRONZE 24 (20 + 4 PINS) X 1, CPU 8 (4 + 4 PINS) X 1, PERIPHERAL 4 PINS X 3, S-ATA 5 PINS X 5...",GENERICOS
132.78,445,LS24F350FHLX/ZS,3260450,"SAMSUNG 23,5 IN /LS24F350FH/1920 x 1080/VGA-HDMI/VESA 75x75",SAMSUNG
278.25,8,RBC27,1000323,"APC - SCHNEIDER PREMIUM REPLACEMENT BATTERY CARTRIDGE, 1 YEAR WARRANTY (ON BATTERY ONLY), PRE-PAID RETURN PACKAGE FOR USED BATTERIES No.27",APC - SCHNEIDER
83.54,3,GM-800,3316528,GENERICOS GAMEMAX GM 800 ATX 800W MODULAR 80 PLUS BRONZE 24 20 4 PINS X 1 CPU 8 4 4 PINS X 1 PERIPHERAL 4 PINS X 3 S ATA 5 PINS X 8 PCI E 8 6 ...,GENERICOS
561.90,1,BP50-B,3085407,BLUEBIRD LA*DEMO*BP50 LA*DEMO*BP50 3.8G+802.11A/B/G/NSYST,BLUEBIRD
433.96,1,81Y9670,3095688,LENOVO BAD BOX-IBM 300GB 15K 6Gbps SAS 2.5 SFF,LENOVO
54.89,224,BX80662G4400,3017512,INTEL PENTIUM DUAL CORE G4400 3.30GHZ SKT1151 3MB CACHE BOXED,INTEL
74.69,881,LS19F350HNLXZS,3257150,SAMSUNG LED 18.5IN 1366X768 VGA VESA 75x75 16:9 14MS,SAMSUNG
1626.88,16,4265V_SC,3012728,XEROX WC 4265V_SC,XEROX
226.18,3,PA2C0081CL,3242728,LENOVO bad-box Lenovo Koleos White Smartphone,LENOVO
6.05,4,LB3691-003,3028526,BROTHER PA-CD-600,BROTHER
440.42,1,P0D82LA,3376845,HP BAD BOX A8-7410 4GB 1TB 14HD W10 White 14AB-151LA,HP
23.00,6,AP-AC-UN,3175819,"ARUBA 12V / 18W indoor Access Point AC power adapter. Universal, ships with 8 country-specific plug inserts (US, EU, UK, Australia, China, Korea, Argentina, Braz...",
454.70,17,319-1588,2917439,"DELL 16GB, 1600Mhz, Dual Ranked Low Volt RDIMM, x4 Data Width, Customer Install",DELL
425.14,2,5C5-00010,3095670,MICROSOFT BAD BOX-Consola Xbox ONE 500 GB,MICROSOFT
37.13,120,BLS8G3D18ADS3,3291092,CRUCIAL ballistix sport XT 8GB DDR3 1866 UDIMM,CRUCIAL
96.16,2,18201340,3095637,"LENOVO BAD BOX-MON. WIDE 18,5""",LENOVO
380.49,63,4RPNN,3333635,DELL INSPIRON PENTIUM N3700 4GB 1TB Win 10 19 5IN Integrated,DELL
311.34,1,01973-000,3260817,ZEBRA BAD BOX TTP 2030 (USB) ALSO ORDER PAPERG. 01970,ZEBRA
357.93,1,C3KX-PWR-440WDC=,1993963,CISCO Catalyst 3K-X 440W DC Secondary Pwr Supp,CISCO
41.15,4,AIR-PWRINJ3=,1001160,"CISCO Power Injector for 1100, 1130AG, 1200 1230AG, 1240AG Series",CISCO
28.37,13,KH540AA,1189760,HP ADD2 SDVO VGA ADAPTER,HP
41.73,5,WA4070,3119969,PSION USB TO ETHERNET ADAPTER FOR CABL,PSION
69.62,19,M-901,3316529,"GENERICOS GAMEMAX M-901 RED ATX, 2X USB 2.0, 2X USB 3.0, FRONT FAN 120mm X 2 (LED RED), REAR FAN 120mm X 1, BOTTOM FAN 120mm X 1 - DRIVE BAYS ...",GENERICOS
79.74,28,GXB0M09022,3379456,LENOVO BAD BOX 2TB USB 3 0 UHD F309 GREY,LENOVO
367.99,1,ST9706,3269657,PSION BAD BOX KIT STANDARD BACK COVER A LONG,PSION
185.42,5,XT1543 WHT,3270172,MOTOROLA BAD BOX MOTO G 3GENERATION WHITE 8 GB,MOTOROLA
83.84,64,BX80662G4500,3017513,INTEL PENTIUM DUAL CORE G4500 3.50GHZ SKT1151 3MB CACHE BOXED,INTEL
381.24,3,XT1563 WHT,3257175,MOTOROLA BAD BOX Moto X Play White (XT1563),MOTOROLA
102.68,5,784582-B21,2920713,HPE HP ML110 GEN9 RPS ENABLEMENT KIT,HPE
428.61,9,PH550G,3303309,LG PH550G LED 500 Ansi VGA USB HDMI Resolucion WXGA 1280x720,LG
29.01,26,GENMEN2GB,2586828,GENERICOS Memory Generic 2GB DDR3 1333MHZ 1.5V SODIMM BULK PACK,GENERICOS
463.17,16,ZT-P10700C-10P,3319083,ZOTAC NVIDIA GEFORCE GTX 1070 AMP 8GB GDDR5 256 bit MEMORY CLOCK 8000MHz 1920 CUDA CORES ENGINE CLOCK BASE: 1607MHz BOOST: 1797MHz 3X DISPLAY ...,ZOTAC
101.42,8,JD360B,1165821,HPE 2-Port 10-GBE A5500 Local Conn Module,HPE
189.89,641,T5D-02713,3310901,MICROSOFT Office Home and Business 2016 32-bit x64 Spanish P2 LATAM EM 1 License Not to Puerto Rico DVD Emerging Market,MICROSOFT
54.51,4,F0V64A,3366373,HP BAD BOX DJ IA 4535,HP
316.34,48,C11CE86303,3134719,EPSON Impresora de Tanque L805 Imprime sobre CD/DVD Fotografica 6 Colores,EPSON
712.58,10,PW1500G,3303311,LG PW1500G DLP 1500 Ansi VGA USB HDMI WIRELESS STEREO,LG
86.37,2,286287039,3095645,MobiWire BAD BOX-Smartphone H552 (OWN S4040 Entel,MobiWire
72.43,47,201270-01,3071905,"PLANTRONICS Gamecom 788 Auricular gaming con calidad de sonido envolvente 7,1 Dolby. Microfono con brazo articulado que elimina el ruido de fo...",PLANTRONICS
292.13,64,6027V_NIC,3213715,XEROX WC 6027NI MFP 18PPM COLOR,XEROX
63.60,60,C11CE59303,3229123,EPSON MULTIFUNCTIONAL EXPRESSION XP 431 WIFI,EPSON
317.15,48,BX80662I76700,2978873,INTEL CORE i7-6700 3.40GHZ SKT1151 8MB CACHE BOXED,INTEL
250.53,1,XT1543,3256324,MOTOROLA BAD BOX MOTO G BLACK 8 GB,MOTOROLA
83.54,3,M-902,3316530,"GENERICOS GAMEMAX M-902 BLUE ATX, 2X USB 2.0, 2X USB 3.0, FRONT FAN 120mm X 2 (LED BLUE), REAR FAN 120mm X 1, BOTTOM FAN 120mm X 1 - BAYS 5.25...",GENERICOS
129.71,1,B4J-00177,3288833,"MICROSOFT BAD BOX CONSOLA XBOX SYSTEM PRO 60GB, CON HDMI",MICROSOFT
99.44,445,LS22F350FHLX/ZS,3260449,"SAMSUNG 21,5 IN /LS22F350FH/1920 x 1080/VGA-HDMI/VESA 75x75",SAMSUNG
62.74,1,WDBGPU0010BBY-NESN,3310925,WESTERN DIGITAL 1 TB MY PASSPORT ULTRA USB 3 0 WINDOWS MAC BERRY,WESTERN DIGITAL
20.53,3,80000355E,1252262,HONEYWELL 6 FT. (1.8M) USB CABLE,HONEYWELL
352.57,29,9126B028,3352759,CANON T5 Whit lens kit EF S 18 55mm,CANON
316.33,27,C11CE86303,3306111,EPSON Inkjet Eco Tank L805,EPSON
762.13,1,9506B003,3243867,CANON imageRUNNER 1435i,CANON
269.41,1,AR112,3254882,APC - SCHNEIDER Netshelter WX 12U Wall Mount Cabinet,APC - SCHNEIDER
805.22,20,HFX5V,3307504,DELL INSPIRON i7 6500U 8GB 1TB W10 15 6IN Touch AMD 4GB,DELL
647.69,10,GTX 1080 GAMING 8G,3368063,MSI BAD BOX GeForce GTX 1080 GAMING 8G,MSI
1109.66,9,O7440AIOI7S850W7P3W,3222997,DELL OPTIPLEX 7440 Core i7 6700U 8GB 500GB W7 Pro 23.8in Integrated,DELL
116.23,67,BX80662I36100,3017515,INTEL CORE i3-6100 3.70GHZ SKT1151 3MB CACHE BOXED,INTEL
4633.04,3,P71-07725,3315407,MICROSOFT Windows Svr Datacntr 2012 R2 x64 Spanish 1pk DSP OEI DVD 2 CPU,MICROSOFT
,30,SMT1500I,1214531,APC - SCHNEIDER APC Smart-UPS 1500VA LCD 230V,APC - SCHNEIDER
49.82,17,GXB0K28987,3379455,"LENOVO BAD BOX 1TB USB 3,0 UHD F309 GREY",LENOVO
79.50,4162,ZA0R0020CL,3226144,"LENOVO Tab 3 A7 MTK QUAD CORE 1.3GHZ 1GB RAM 7"" IPS 2 CÁMARAS ANDROID 5.0",LENOVO
230.29,1,3M4-00031,3366332,MICROSOFT BAD BOX Xbox 360 Console 500 GB + FH2,MICROSOFT
22.02,2,6MU-00003,3095679,MICROSOFT BAD BOX-Xbox 360 Forza Horizon 2,MICROSOFT
194.69,1,Q7817A,2434465,HP LaserJet Paper Tray,
115.25,10,WA1210,3096074,PSION Vehicle Cradle 12V -7525C/7527C (9-20V input) requires,PSION
241.75,4,XT1542,3284874,MOTOROLA BAD BOX Moto G 3ra generacion Black Single Sim Smartphone,MOTOROLA
333.77,5,9947B014,3323125,CANON LASER MULTIFUNCTIONAL MF 729CX,CANON
847.71,8,L8D37LA,3269082,HP BAD BOX P440 G2 U74510 8GB WIN 8,HP
,2,HWIC-1DSU-T1=,3084305,CISCO BAD BOX-1-Port T1/Fractional T1 DSU/CSU,CISCO
28.44,1,B2L57A,3114243,HP BAD BOX-HP DJ Ink Adv 1515 AiO Printer,HP
148.84,1,80000716,3081182,BLUEBIRD LA*DEMO* BP50 SMT PLUG TYPE,BLUEBIRD
1570.01,26,B0Z61AV,3004723,HP  HP RP7 Retail System 7800,HP
136.60,10,G8C11AA,2780545,HP ElitePad Mobile POS Charging Dock,
29.43,3,4V5-00003,3095656,MICROSOFT BAD BOX-XboxOne GEARS OF WAR Anniversary,MICROSOFT
243.60,7,9946B005,3322974,CANON LASER MULTIFUNCTIONAL MF 628CW,CANON
259.73,2,N7V-00079,3095868,MICROSOFT BAD BOX-Xbox 360 Cons 4Gb+K+KS+FH HVB14,MICROSOFT
677.04,1,F3T98AV,3100893,HP CTO EliteDesk 800 G1 DM,
1126.01,2,PT-VW340ZU,3029887,PANASONIC PROYECTORWXGAPT-VW340ZU,PANASONIC
372.25,133,N47YM,3257201,"DELL INSPIRON AIO Celeron N3150 4GB 500GB W10 19.5"" Integrated",DELL
408.74,1,E2D14AV,3269080,HP BAD BOX HP SFF PENTIUM 4GB 500GB LINUX,HP
34.30,1,00AM067,2789176,IBM Ultraslim 9.5mm SATA Multi Burner,IBM
590.21,1,716342652,3114240,DELL BAD BOX-DELL Xeon Processor E5-2620 v3,DELL
195.80,6,L9V-00005,3268451,MICROSOFT BAD BOX Xbox 360 Consola 4Gb,MICROSOFT
3671.84,1,00Y6326,3071349,LENOVO Win Srvr Dtacntr 2012 2CPU Addtl Lic ROK,LENOVO
73.34,15,I62BK,3095811,JSR BAD BOX-OWN Selfie Black,JSR
158.96,230,C11CE92303,3229145,EPSON Multifunctional Tank WIFI L375,EPSON
1345.88,30,L727I7SS825W7P3W,3333639,DELL LATITUDE 7270 i7 6600U 8GB 256GB Win 7 Pro SP Win 10 Pro 12 5IN Integrated,DELL
213.09,80,C11CE91303,3229124,EPSON Multifunctional Ink tank 475 L,EPSON
277.40,,D06ZFLL,3017210,IBM Cognos Business Intelligence Consumer Authorized User SW S&S Reinst. 12 Months (Auth User),
401.69,,E6U64ABE,2481831,HPE HP iLO Adv incl 3yr TS U E-LTU,HPE
148.34,,BW-MIE30DA,3020844,SAMSUNG MAGICINFO DATA LINK,SAMSUNG
1039.04,,D175ELL,3017211,IBM Cognos Business Intelligence Analytics Explorer Authorized User SW S&S Reinst. 12 Months (Auth User),
4329.39,,D17BBLL,3017212,IBM Cognos Business Intelligence Analytics Adm. per Authorized User SW S& S Reinst. 12 Months (Auth User),
295.14,,BW-MIV20AS,2458921,SAMSUNG MagicInfo Video Wall S Author,SAMSUNG
851.39,,E02VTLL,1197155,IBM WEBSPHERE PORTAL SERVER 20 AUTHORIZED USERS ANNUAL SW SUBSCRIPTION & SUPPORT RENEWAL,
55.39,,6GQ-00088,2897270,MICROSOFT Office 365 Home 32-bit/x64 All Languages PKL 1Year Only Downloadable C2R NR ESD,MICROSOFT
16.39,,E029ELL,1011982,IBM TIVOLI STG MGR EXT ED 10 VALUE UNIT ANL SW MNT RNWL-MM/GMS,IBM
4940.81,,D06X0LL,1190024,IBM COGNOS BUSINESS INTELLIGENCE PROFESSIONAL AUTHORIZED USER LICENSE + SW SUBSCRIPTION & SUPPORT 12 MONTHS,IBM
10.76,,E064KLL,1814593,IBM COGNOS ANALYTIC SERVER FOR NON-PRODUCTION ENVIRONMENT PROCESSOR VALUE UNIT (PVU) ANNUAL SW SUBSCRIPTION & SUPPORT RENEWAL,IBM
3945.11,,BD795AAE,3368074,HPE SLES SAP 1 2 Sckt Phscl 3yr 24x7 E LTU,HPE
933.22,,E1AHNLL,1133237,IBM XL C/C++ FOR AIX AUTHORIZED USER ANNUAL SW MAINTENANCE RENEWAL,
536.84,,E0F3NLL,2441234,IBM Tivoli Composite Application Manager For Applications Full Agent Pack Resource Value Unit Annual SW Subscription & Support Renewal 12 Months,
391.78,,D55Y4LL,1135983,IBM LOTUS WEB CONTENT MANAGEMENT PROCESSOR VALUE UNIT (PVU) LICENSE + SW MAINTENANCE 12 MONTHS,
163.98,,DFL-860-AV-12-LIC,2865653,D-LINK 1-YEAR ANTI VIRUS LICENCE SUBSCRIPTION FOR DFL-860,D-LINK
108.60,,KW9-00265,3020991,MICROSOFT Windows Home 10 32-bit/64-bit ESD,MICROSOFT
98.81,,D0IQ0LL,3048385,IBM InfoSphere Information Analyzer Workgroup Edition Processor Value Unit (PVU) SW S&S Reinst 12 Mths,
608.93,,BW-EDS30WWA,3142143,Samsung MagicBoard Interactive software,
202.00,,W6F-00608,3161823,Microsoft® Office Home and Business 2016 Mac All Languages Online Product Key License 1 License Latin America Only Downloadable Click to Run ESD,
163.98,,DFL-860-IPS-12-LIC,2865654,D-LINK 1-YEAR ADVANCED IPS LICENCE SUBSCRIPTION FOR DFL-860,D-LINK
513.15,,D87-07114,3161827,Microsoft Visio Professional 2016 Win All Languages Online Product Key License 1 License Downloadable Click to Run ESD NR,
72.50,,D52VRLL,1023102,IBM LOTUS DOMINO COLLABORATION EXPRESS AUTHORIZED USER SW SUBSCRIPTION & SUPPORT REINSTATEMENT 12 MONTHS,
96.73,,E07MQLL,2703700,IBM FLNET CNTNT MNGR STRTR PK AUTH,IBM
190.05,,FQC-09131,3020990,MICROSOFT Windows Pro 10 32-bit/64-bit ESD,MICROSOFT
49.40,,D0IQ4LL,3048386,IBM InfoSphere Information Analyzer Workgroup Edition for Non Prod. Envir. Proc. Value Unit (PVU) SW S&S Reinst 12 Mths,
202.00,,T5D-02324,3161822,Microsoft® Office Home and Business 2016 Win All Languages Online Product Key License 1 License Latin America Only Downloadable Click to Run ESD,
267.16,,D86-05549,3161826,Microsoft Visio Standard 2016 Win All Languages Online Product Key License 1 License Downloadable Click to Run ESD NR,
1205.53,,E5Y35AAE,2742641,HPE HP OneView incl 3yr 24x7 Supp Flex Qty E-LTU,HPE
