1654.00,1,DGS-3120-48PC,DL0-608,"MANAGED 48-PORTS GIGASTACKABLE L2/L3 POE SWITCH,",US
325.44,8,LGS124P,LI0-503,LINKSYS 24-PORT GIGABIT 12 MAS 12 POE+ SWITCH,US
159.00,19,LGS308P,LI0-511,8-PORT SMART GIGABIT POE+ SWITCH,US
313.57,2,LGS318P,LI0-512,18-PORT SMART GIGABIT POE+ SWITCH,US
437.83,20,LGS326P,LI0-513,26-PORT SMART GIGABIT POE+ SWITCH,US
59.07,2,LACPI30,LI0-521,POE INJECTOR,US
966.00,13,LGS552P,LI1-001,52-PORT MANAGED POE GIGABIT SWITCH WITH TWO10 G.,US
1090.00,5,CISCO2901/K9,CI3-309,"CISCO 2901 W/2 GE,4 EHWIC,256MB CF,",US
407.00,7,C881-K9,CI4-108,CISCO 880 SERIES INTEGRATED SERVICES ROUTERS,US
194.80,1,RV042G-K9-NA,SBC-623,GIGABIT DUAL WAN VPN ROUTER 2 X 1,US
121.00,2,WAP131-A-K9-NA,SBC-654,DUAL RADIO 802.11N ACCESS POINT WITH POE (FCC),US
111.00,6,DSR-150N,DL0-007,FIREWALL + VPN ROUTER N300 1 WAN 8LAN 10/100MBPS,US
157.00,44,DIR-880L,DL0-016,WIRELESS AC1900 DUAL BAND GIGABIT CLOUD ROUTER,US
9.99,117,DWA-525,DL0-407,"WIRELESS NETWORKN150, PCI - 15",US
89.00,1,DAP-3310,DL0-410,"ACCESS POINT WIRELESS N 2,4GHZ",US
427.00,1,DSR-1000AC,DL0-451,D-LINK DSR-1000AC WIRELESS AC VPN SECURITY ROUTER,US
63.00,20,DIR-850L,DL0-504,WIRELESS AC 1200 DUAL BAND CLOUD ROUTER GIGABIT,US
140.00,6,DIR-868L,DL0-516,WIRELESS ROUTER AC 1750 GIGA,US
57.77,2,DIR-816L,DL0-524,WIRELESS AC750 DUAL BAND CLOUD,US
19.00,17,DIR-615,DL0-527,"INTER SVR WIRELESS, 11N, 4LAN, 1 WAN, 300MBPS",US
34.00,1,DWR-116,DL0-533,WIRELESS N300 MULTI-WAN ROUTER,US
325.00,19,DIR-890L,DL0-561,ROUTER AC3200 ULTRA WI-FI CLOUD GIGA USB 3.0,US
67.36,246,WRT54GL,LI0-111,LINKSYS WRT54GL BROADBAND ROUTER WITH LINUX,US
46.45,7,E1200-LA,LI0-217,LINKSYS E1200 WIRELESS-N ROUTER,US
97.00,38,EA4500-NP,LI0-223,ROUTER EA4500 DUAL-BAND N900 WITH GIGABIT AND USB,US
73.77,169,EA2700-LA,LI0-227,LINKSYS EA2700 DUAL-BAND N600 ROUTER WITH GIGABIT,US
227.18,4,EA6900,LI0-232,LINKSYS SMART WI-FI ROUTER AC1900 WITH USB 3.0,US
185.03,1,LRT224,LI0-545,DUAL WAN GIGABIT VPN ROUTER,US
3007.00,2,AIR-AP1572EAC-A-K9,ci3-680,"802.11AC OUTDOOR AP, EXTERNAL-ANT, AC-POWE",US
1001.02,1,AIR-CAP1532E-A-K9,CI3-833,802.11N LOW-PROFILE OUTDOOR AP EXTERNAL ANT.,US
997.31,6,AIR-CAP3702I-A-K9,CI4-123,802.11AC CTRLR AP 4X4:3SS W/CLEANAIR; INT ANT;,US
464.42,8,AIR-SAP1602I-A-K9,CI4-638,802.11A/G/N STANDALONE AP INT ANT,US
465.00,16,AIR-CAP1602I-A-K9,CI4-687,802 11 A/G/H CTRR- BASE D AP INT ANT A REG DOMAIN,US
865.10,25,AIR-CAP1532I-A-K9,CI4-826,802.11N LOW-PROFILE OUTDOOR AP,US
346.00,3,DAP-3662,DL0-017,ACCESS POINT AC1200CONCURT DUAL BAND OUTDO POE,US
468.00,11,DGS-1210-28P,DL0-211,28-PORTS GIGABIT - 4-PORTS SFP; POE SMART III,US
508.00,2,DGS-1210-52,DL0-212,52-PORTS GIGABIT - 4-PORTS SFP; SMART SWITCH,US
117.00,12,DAP-2360,DL0-400,"WIRELESS ACCESS POINT, AIRPREMIER11N, INDOOR, POE",US
271.00,1,DWL-3600AP,DL0-403,AIRPREMIER 11G/11N WIRELESS UNIFIED INDOOR POE AP,US
401.00,26,DWL-8600AP,DL0-405,"AIRPREMIER 11A/11G/11N WIPOE AP, FOR DWS-4026,",US
28.00,158,DAP-1360,DL0-406,"WIRELESS ACCESS POINT, 11G/11N, INDOOR, 300MBPS",US
73.00,1,DAP-1665,DL0-408,WIRELESS AC1200 DUAL BAND ACCE,US
